node_id	label
n889	AgeInDravetSyndrome
n890	AgeIncreasesThermogenicSeizureSusceptibility
n891	AgeMatchedControls
n892	AgeOfSeizureOnset
n893	AgeRange1Point8To24Years
n894	AgeRelatedCognitiveDecline
n895	AgeSixYearsOrAbove
n896	AgeSpecificGeneExpression
n897	AgeSpecificOutcomeMeasure
n898	AgeSpecificTreatment
n899	AgeTwelveYears
n900	AgeTwoToSeventeenYears
n901	AggravatesDravetSeizures
n902	AggravatingAntiSeizureDrug
n903	AggravatingDrugForDravetSyndrome
n904	AggravatingDrugYield
n905	AggravatingEffectForDravetSyndrome
n906	AggregateClearance
n907	AggregateNeuralActivity
n908	AggregatedVariantBurden
n909	Aggression
n910	AggressiveBehavior
n911	Agilent4x180KArray
n912	Agitation
n913	AgreementWithPriorLiteratureForCommonRareEpilepsies
n914	Ai14ReporterMouseLine
n915	Aim
n916	Aim_Delineate_ASD_and_ID_Profiles
n917	Aim_Test_CognitiveAssessmentBattery
n918	AirThroughVocalCord
n919	Airflow
n920	AirwayCompromise
n921	AktGeneExpression
n922	AlanineTransaminaseElevation
n923	AlbuminExtravasation
n924	AldehydeDehydrogenase
n925	Alertness
n926	AlertnessImprovement
n927	Algorithm
n928	AlgorithmDevelopment
n929	Alignment
n930	AlignmentTool
n931	AlkalineHydrolysis
n932	AllAetiologies
n933	AllAgeGroups
n934	AllCodingExons
n935	AllDosesTested
n936	AllExons
n937	AllFourMutationsDamaging
n938	AllPatients
n939	AllPrepDNA_RNA_miRNAUniversalKit
n940	AllProteinDomains
n941	AllSCN1APromoters
n942	AllScn1aA1783VWTMice
n943	AllThreeDrugsIntroducedTogetherIn2PatientsAfterFirstStatusEpilepticus
n944	AllegedVaccineEncephalopathyCase
n945	AlleleAssignment
n946	AlleleDropout
n947	AlleleDropoutRisk
n948	AlleleFrequency
n949	AlleleReadRatio
n950	AlleleReadRatioDeviation
n951	AlleleSpecificExpression
n952	AlleleSpecificQuantitativePCR
n953	AlleleSpecificdPCR
n954	AllelicHeterogeneity
n955	AllergicDermatitis
n956	AllergicReaction
n957	AlleviatingEffectForDravetSyndrome
n958	AlleviatingEffectVersusAggravatingEffect
n959	AlleviatingVersusAggravatingDrug
n960	Allopregnanolone
n961	AllopregnanolonePotentiation
n962	AllowsRunningOrRestDuringImaging
n963	Alpha1Beta2Gamma2Receptor
n964	Alpha1Beta2Gamma2_Receptor
n965	Alpha1Beta2_Receptor
n966	Alpha1Beta2_Subunits
n967	Alpha1ContainingGABAAReceptor
n968	Alpha1SelectivePAM
n969	Alpha1SelectivePAM_Zolpidem
n970	Alpha1Subunit
n971	Alpha1SubunitCellSurfaceExpression
n972	Alpha1SubunitContainingGABAAReceptor
n973	Alpha1SubunitExpression
n974	Alpha2Alpha3ContainingGABAAReceptor
n975	Alpha2Alpha3SelectivePAM
n976	Alpha2ContainingGABAAReceptor
n977	Alpha2Expression
n978	Alpha2Subunit
n979	Alpha2SubunitContainingGABAAReceptor
n980	Alpha2_3GABAAReceptorPositiveAllostericModulator
n981	Alpha2_3SubunitContainingGABAAReceptor
n982	Alpha2_3SubunitContainingGABAAReceptorActivation
n983	Alpha3ContainingGABAAReceptor
n984	Alpha3ContainingGABAReceptors
n985	Alpha3SubunitBinding
n986	Alpha3SubunitContainingGABAAReceptor
n987	Alpha3SubunitOfGABAAReceptor
n988	AlphaBand
n989	AlphaBandPercentage
n990	AlphaKetoglutarate
n991	AlphaKetoglutarateSynthesis
n992	AlphaOscillations
n993	AlphaPower
n994	AlphaPowerReduction
n995	AlphaSubunit
n996	AlphaSubunitFunction
n997	AlphaSubunitTraffickingToCellSurface
n998	AlteredActivationCurve
n999	AlteredAlphaThetaBalance
n1000	AlteredAmacrineCellChannelFunction
n1001	AlteredAntioxidantEnzymeExpression
n1002	AlteredBaselineBreathing
n1003	AlteredBrainMetabolism
n1004	AlteredBrainOscillations
n1005	AlteredCa2PlusResponse
n1006	AlteredCannabinoidType1ReceptorExpression
n1007	AlteredCentralChemoreception
n1008	AlteredChannelActivation
n1009	AlteredChannelConductance
n1010	AlteredChannelGating
n1011	AlteredCircuitFiltering
n1012	AlteredExcitatoryInhibitoryBalance
n1013	AlteredGABRA2Expression
n1014	AlteredGapJunctionCoupling
n1015	AlteredGatingOfGABAAReceptor
n1016	AlteredGatingProperty
n1017	AlteredGranuleCellNuclearMorphology
n1018	AlteredInhibitoryBalance
n1019	AlteredInhibitoryTone
n1020	AlteredInterneuronInputOutputRelationship
n1021	AlteredIntrinsicMembraneProperties
n1022	AlteredLipidProfile
n1023	AlteredLocomotionAtRoomTemperature
n1024	AlteredLocomotorActivity
n1025	AlteredMicrogliaMorphology
n1026	AlteredNetworkSynchronization
n1027	AlteredNeuralNetworkFunction
n1028	AlteredPeripheralChemoreception
n1029	AlteredPharmacologicalProfile
n1030	AlteredPostsynapticGlutamateReceptorComposition
n1031	AlteredPotassiumChannelCurrent
n1032	AlteredPresynapticInnervation
n1033	AlteredR1648CBehavior
n1034	AlteredReceptorGating
n1035	AlteredRespiratoryFunction
n1036	AlteredRestingHeartRate
n1037	AlteredRetinalBipolarCellFunction
n1038	AlteredSerotonergicRegulationInDravetSyndrome
n1039	AlteredSerotoninSystem
n1040	AlteredSleepArchitecture
n1041	AlteredSlowInactivationSlope
n1042	AlteredSlowInactivationTimeCourse
n1043	AlteredSocialInteraction
n1044	AlteredSodiumChannelConformation
n1045	AlteredSodiumChannelFunction
n1046	AlteredSodiumChannelKinetics
n1047	AlteredSodiumCurrent
n1048	AlteredSteadyStateInactivation
n1049	AlteredSubcorticalProjectionToBrainstem
n1050	AlteredSynapticIntegration
n1051	AlteredSynapticTransmission
n1052	AlteredThermoregulation
n1053	AlteredThetaAlphaRatio
n1054	AlternateAlleleFraction
n1055	AlternateAlleleFractionGreaterThan0.316Percent
n1056	AlternateBaseCallsAndTotalBaseCalls
n1057	AlternatingHemiconvulsion
n1058	AlternatingHemiplegia
n1059	AlternatingLaterality
n1060	AlternativeAlignmentTag_XA
n1061	AlternativeCausalGene
n1062	AlternativeCommunicationMethods
n1063	AlternativeDiagnosticAccess
n1064	AlternativeEfficacyMetric
n1065	AlternativeExon
n1066	AlternativeExonInclusion
n1067	AlternativeExplanation
n1068	AlternativeExplanations
n1069	AlternativeForGermlineMosaicismScreening
n1070	AlternativeGeneVariants
n1071	AlternativeMechanismForSeizureTransition
n1072	AlternativeSplicing
n1073	AlternativeSplicingEvent
n1074	AlternativeSplicingTherapy
n1075	AlternativeTargets
n1076	AlternativeTherapyInitiation
n1077	AlternativeTreatmentOptions
n1078	AltersSodiumChannelConformation
n1079	AltersSodiumChannelKinetics
n1080	AlveusStimulation
n1081	AlwaysOnAlertForSeizure
n1082	AlzheimerDiseaseMouseModel
n1083	AlzheimersDisease
n1084	AlzheimersDiseaseTreatment
n1085	AmbientGABA
n1086	AmbientGABAConcentration
n1087	Ambulation
n1088	AmbulationTimeMeasure
n1089	AmelioratesPathologicalEndophenotypes
n1090	AmelioratesPrematureMortalityRisk
n1091	AminoAcidDerivative
n1092	AminoAcidDysregulation
n1093	AminoAcidLevel
n1094	AminoAcidSequence
n1095	AminoAcidSubstitutionSeverity
n1096	Aminode
n1097	AmmoniumFormate5mMatpH7.5
n1098	AmoeboidLikeMorphology
n1099	AmoeboidMicroglia
n1100	AmoeboidMicroglialCell
n1101	AmoeboidMorphology
n1102	AmpliconAroundCandidateVariant
n1103	AmpliconBasedDeepResequencingMethod
n1104	AmplificationFailureLocus
n1105	AmplificationOfSubthresholdSynapticEvent
n1106	AmplificationSpecificity
n1107	AmplifiesSCN1ATargetRegion
n1108	Amplitude
n1109	AmplitudeAttenuation
n1110	Amygdala
n1111	AmygdalaKindlingModel
n1112	AnalgesicAction
n1113	AnalgesicEffect
n1114	Analysis
n1115	AnalyteStability
n1116	AnalyticalTechnique
n1117	Anandamide
n1118	AnandamideConcentration
n1119	AnandamidePlasmaLevel
n1120	AncestralFunctionDuringEvolution
n1121	AnecdotalSocialValidityData
n1122	AngelmanSyndrome
n1123	Anger
n1124	Anguish
n1125	AnimalCareCodeOfPractice
n1126	AnimalCareProcedure
n1127	AnimalEthicalCommitteeRegulation
n1128	AnimalEthicsApproval
n1129	AnimalEthicsCommittee
n1130	AnimalExperiment
n1131	AnimalExperimentDesign
n1132	AnimalFacility
n1133	AnimalHousing
n1134	AnimalModel
n1135	AnimalModelAntiSeizureEffect
n1136	AnimalModelBrainAssay
n1137	AnimalModelTranscriptome
n1138	AnimalModels
n1139	AnimalProcedure
n1140	AnimalProtocol
n1141	AnimalSeizureModel
n1142	AnimalStudy
n1143	AnimalWelfareCheck
n1144	AnimalWelfareCommittee
n1145	AnimalWelfareGuideline
n1146	AnkleFlexionIncrease
n1147	AnkyrinG
n1148	AnkyrinGAntibody
n1149	AnnualLiveBirths
n1150	AnnualReanalysis
n1151	AnnualSeizureFreeTime
n1152	Ano5
n1153	Anonymity
n1154	AnonymizedCannabinoidConcentrationData
n1155	AnonymousClinicalDataUseForResearchPurposes
n1156	AnonymousResponse
n1157	AnorecticUse
n1158	Anorexia
n1159	AnorexiaNervosa
n1160	AnswersFollowUpQuestion
n1161	Ant134Treatment
n1162	AntagonizesAMPAReceptor
n1163	Antecollis
n1164	AntennalLobe
n1165	AntennalLobeLocalNeuron
n1166	AnteriorCortex
n1167	AnteroPosteriorInstability
n1168	AntiApoptoticMechanism
n1169	AntiBeta1ICDAntibody
n1170	AntiBrn3a
n1171	AntiCTIP2
n1172	AntiCalnexin
n1173	AntiEpilepticDrug
n1174	AntiEpilepticDrugResistance
n1175	AntiEpilepticTreatment
n1176	AntiFLAGAntibody
n1177	AntiGABA
n1178	AntiGAD65_67
n1179	AntiGFAP
n1180	AntiGFP
n1181	AntiHA
n1182	AntiHomeostaticAlterationsInSodiumCurrents
n1183	AntiIba1
n1184	AntiInflammation
n1185	AntiInflammatoryActivity
n1186	AntiInflammatoryCytokine
n1187	AntiInflammatoryEffect
n1188	AntiInflammatoryFunction
n1189	AntiInflammatoryMarker
n1190	AntiInflammatoryMediator
n1191	AntiInflammatoryProperty
n1192	AntiInflammatoryStimulus
n1193	AntiNaV1.1Antibody
n1194	AntiNaV1.1_Antibody_Alomone_ASC_001
n1195	AntiNeuN
n1196	AntiPV
n1197	AntiSST
n1198	AntiSUDEPEffect
n1199	AntiSeizureActivity
n1200	AntiSeizureDrug
n1201	AntiSeizureEffect
n1202	AntiSeizureEfficacyDrug
n1203	AntiSeizureMedication
n1204	AntiSeizureMedicationAdjustment
n1205	AntiSeizureMedicationAdverseEffect
n1206	AntiSeizureMedicationInAssay
n1207	AntiSeizureMedicationUse
n1208	AntiSeizureMedications
n1209	AntiVIP
n1210	AntiabsenceProperties
n1211	AntibioticTreatment
n1212	AntibodyTestResult
n1213	AntibodyTesting
n1214	AnticancerEffect
n1215	AnticholinesteraseActivity
n1216	AnticonvulsantActivity
n1217	AnticonvulsantAgainstHyperthermiaInducedSeizure
n1218	AnticonvulsantAndProconvulsant
n1219	AnticonvulsantCandidates
n1220	AnticonvulsantDoseCannabidiol
n1221	AnticonvulsantDrug
n1222	AnticonvulsantDrugResistance
n1223	AnticonvulsantEffect
n1224	AnticonvulsantEffectInRodentSeizureModel
n1225	AnticonvulsantEffectInSomeEvidence
n1226	AnticonvulsantEffectInVivo
n1227	AnticonvulsantEffectOnSeizureSeverity
n1228	AnticonvulsantEffectViaCB1Agonism
n1229	AnticonvulsantEffectViaCB2Agonism
n1230	AnticonvulsantEffects
n1231	AnticonvulsantIntervention
n1232	AnticonvulsantMechanism
n1233	AnticonvulsantProtectionInDravetModel
n1234	AnticonvulsantResistance
n1235	AnticonvulsantStrategy
n1236	Antidepressant
n1237	AntiemeticEffect
n1238	AntiepilepticAction
n1239	AntiepilepticActivity
n1240	AntiepilepticDrug
n1241	AntiepilepticDrugAvailability
n1242	AntiepilepticDrugCount
n1243	AntiepilepticDrugDiscontinuation
n1244	AntiepilepticDrugEffects
n1245	AntiepilepticDrugExposure
n1246	AntiepilepticDrugRegimen
n1247	AntiepilepticDrugResistance
n1248	AntiepilepticDrugResponsiveness
n1249	AntiepilepticDrugTesting
n1250	AntiepilepticDrugTherapy
n1251	AntiepilepticDrugTreatment
n1252	AntiepilepticDrugs
n1253	AntiepilepticEffect
n1254	AntiepilepticProperties
n1255	AntiepilepticTherapeuticTarget
n1256	AntiepileptiformActivity
n1257	AntiepileptogenicEffect
n1258	AntiepileptogenicEffects
n1259	AntihistamineAndNS4BRNABindingInhibitor
n1260	AntioxidantActivity
n1261	AntioxidantCompound
n1262	AntioxidantFunction
n1263	AntioxidantSystem
n1264	AntipsychoticEffect
n1265	AntipsychoticMedication
n1266	AntipyreticMedication
n1267	AntipyreticUse
n1268	AntipyreticUseAfterFirstDose
n1269	AntipyreticUseAfterVaccination
n1270	AntipyreticUseBeforeVaccination
n1271	AntiseizureActivity
n1272	AntiseizureCompounds
n1273	AntiseizureDrug
n1274	AntiseizureDrugDiscovery
n1275	AntiseizureDrugScreening
n1276	AntiseizureDrugTherapy
n1277	AntiseizureDrugs
n1278	AntiseizureEffect
n1279	AntiseizureEffectInAnimalModel
n1280	AntiseizureEffects
n1281	AntiseizureEfficacy
n1282	AntiseizureMedication
n1283	AntiseizureMedicationAdjustment
n1284	AntiseizureMedicationAdministration
n1285	AntiseizureMedicationBloodLevelMonitoring
n1286	AntiseizureMedicationChange
n1287	AntiseizureMedicationEfficacy
n1288	AntiseizureMedicationHistory
n1289	AntiseizureMedicationLoadReduction
n1290	AntiseizureMedicationPolytherapy
n1291	AntiseizureMedicationRegimen
n1292	AntiseizureMedicationSelection
n1293	AntiseizureMedicationUse
n1294	AntiseizureMedications
n1295	AntiseizureMedicine
n1296	AntiseizureMedicineChronicUse
n1297	AntiseizureMedicineResistance
n1298	AntiseizureProperty
n1299	AntiseizureResponse
n1300	AntiseizureScreeningInDravetModel
n1301	AntiseizureTreatment
n1302	AntisenseOligonucleotide
n1303	AntisenseOligonucleotideForDravetSyndrome
n1304	AntisenseOligonucleotideTherapy
n1305	AntisenseTherapy
n1306	AntisenseTreatment
n1307	Anxiety
n1308	AnxietyControl
n1309	AnxietyInDravetSyndrome
n1310	AnxietyLikeBehavior
n1311	AnxietyLikeBehaviorAssessment
n1312	AnxietyLikeBehaviorInGabrg2Q390XKnockinMouse
n1313	AnxietyLikeBehaviorInScn1aWT/A1783VMouse
n1314	AnxietyLikeBehaviorMarker
n1315	AnxietyLikeBehaviour
n1316	AnxietyRelatedBehavior
n1317	AnxiolyticEffect
n1318	AnxiolyticProperty
n1319	AnxiousBehavior
n1320	AnyAge
n1321	AorticValve
n1322	ApigeninFlavoneGlycoside
n1323	Apnea
n1324	ApneaDuration
n1325	Apnoea
n1326	ApoCalmodulin
n1327	Apoptosis
n1328	ApoptoticCondensedNuclei
n1329	ApoptoticNeuron
n1330	ApoptoticNuclei
n1331	ApoptoticNucleiCount
n1332	ApoptoticNucleiInGCL_SGZ
n1333	ApparentDeNovoSCN1AVariantInProband
n1334	Appetite
n1335	AppetiteDifficulty
n1336	AppetiteDisturbance
n1337	AppetiteLoss
n1338	AppetiteLossDiarrheaSomnolenceElevatedTransaminaseBehavioralChanges
n1339	AppetiteProblem
n1340	AppetiteSuppressant
n1341	AppliedBehaviorAnalysis
n1342	Approach
n1343	AppropriateAnimalModelAvailability
n1344	AppropriateAntiSeizureMedicationSelection
n1345	AppropriateCellularLocation
n1346	AppropriateSocialResponseImpairment
n1347	AppropriateTherapySelection
n1348	AppropriateTreatment
n1349	ApprovedAntiSeizureMedication
n1350	ApprovedAntiSeizureMedicationTargetSite
n1351	ApprovedEMA2019
n1352	ApprovedFDA2018
n1353	ApprovedIndication
n1354	ApprovedTherapy
n1355	ApproximateSize6kb
n1356	Approximately100Percent
n1357	Approximately150Nanometers
n1358	Approximately1PercentPopulation
n1359	Approximately39Celsius
n1360	Approximately40PercentOfPatients
n1361	ApproximatelyFiftyPercent
n1362	ApproximatelyHalfOfPatientMutations
n1363	ApproximatelyHalfOfWildTypeAtP21
n1364	ApproximatelyTwentyFivePerMonth
n1365	ApproximatelyTwentyFivePercent
n1366	April2015ToNovember2017
n1367	April2018
n1368	AqueousExtract
n1369	AqueousSolubility
n1370	ArchetypalRareSevereEpilepsy
n1371	AreaOccupiedByGFAPPixels
n1372	AreaOccupiedByS100betaPixels
n1373	AreaUnderCurve
n1374	Arf6Knockdown
n1375	Arg1
n1376	Arg112GlnVariant
n1377	Arg613ToStopCodon
n1378	Arginine
n1379	ArginineMethyltransferaseActivity
n1380	ArginineToCysteineSubstitution
n1381	ArginineToGlutamineSubstitution
n1382	ArisingFromChairScore
n1383	ArmSwing
n1384	AroundSixMonths
n1385	Arousal
n1386	ArrayCGH
n1387	ArrayComparativeGenomicHybridization
n1388	Arrhythmia
n1389	ArrhythmiaDetection
n1390	ArrhythmogenicPotential
n1391	ArrhythmogenicSubstrate
n1392	ArterialHypertension
n1393	ArtifactEpochAssignmentToFixedLabel
n1394	ArtificialPatientNeuron
n1395	ArtificialPatientiPSC
n1396	ArtificialTranscriptionFactor
n1397	ArtisanalCannabidiolExtract
n1398	ArtisanalCannabisOil
n1399	AscertainRareEpilepsyCases
n1400	AsepticMeningitis
n1401	Asia
n1402	Asp285TyrVariant
n1403	Aspa
n1404	AspartateTransaminaseElevation
n1405	AsphyxiaAssociatedDeath
n1406	Aspiration
n1407	AspirationPneumonia
n1408	Assent
n1409	AssessEfficacySeizureFrequencyReductionAndPatientReportedOutcomes
n1410	AssessPotentialEffectOfMelatoninOnHepaticDrugMetabolism
n1411	AssessSleepAtEachVisitInSevereEpilepsies
n1412	AssessmentScore
n1413	AssociatedWithCerebellarDysfunction
n1414	AssociationBetweenSomaticMutationsAndPsychiatricDisorders
n1415	AssociationDetectionPower
n1416	AssociationFiberChange
n1417	AssociationTesting
n1418	AssociationWithSeizureIncrease
n1419	AssociativeLearning
n1420	AssumesCaregiverRole
n1421	Asthma
n1422	Astrocyte
n1423	AstrocyteActivation
n1424	AstrocyteConditionedMedium
n1425	AstrocyteCulture
n1426	AstrocyteIdentification
n1427	AstrocyteInDSRetina
n1428	AstrocyteMorphology
n1429	AstrocyteNegative
n1430	AstrocyteNeuronLactateShuttle
n1431	AstrocyteNumberInGCL_SGZ
n1432	AstrocyteProliferation
n1433	AstrocyteReactivity
n1434	AstrocyteSparing
n1435	AstrocyteTransduction
n1436	Astrocytes
n1437	AstrocyticGlialMarker
n1438	Astroglia
n1439	AstroglialActivation
n1440	AstroglialPlexus
n1441	AstroglialResponse
n1442	Astrogliosis
n1443	AstrogliosisRelatedGene
n1444	AsymmetricalLipRounding
n1445	AsymmetricalSpikes
n1446	AsymptomaticFather
n1447	AsymptomaticInfection
n1448	AsymptomaticInfectionInVulnerableIndividual
n1449	AsymptomaticMother
n1450	AsynchronousSuppression
n1451	Asystole
n1452	At12Months
n1453	At6Months
n1454	AtLeast10Minutes
n1455	AtLeast48Hours
n1456	AtLeast50PercentReductionInSeizureFrequency
n1457	AtLeastFiftyPercent
n1458	AtLeastFourPerFourWeeks
n1459	AtLeastSixPerSixWeeks
n1460	AtPostnatalWeek3
n1461	AtRiskPatient
n1462	Ataluren
n1463	AtalurenBloodBrainBarrierCrossingEvidence
n1464	AtalurenEfficacy
n1465	AtalurenExposure
n1466	AtalurenSafety
n1467	AtalurenTreatment
n1468	AtalurenUGT1A9Interaction
n1469	Ataxia
n1470	AtaxiaInPVCreKIMouse
n1471	AtaxicGaitDisorder
n1472	AtoT_Nucleotide1837
n1473	AtonicSeizure
n1474	AtonicSeizures
n1475	AtopicDermatitis
n1476	Atp1a3
n1477	AtrialRhythmAbnormality
n1478	AtrioventricularBlock
n1479	AtrioventricularBlockFrequency
n1480	AtrophicChange
n1481	Atrophy
n1482	AtrophyEpicenter
n1483	AtrophyPattern
n1484	Atropine
n1485	AttPSite
n1486	AttPSiteInsertion
n1487	Attention
n1488	AttentionDeficit
n1489	AttentionDeficitDisorder
n1490	AttentionDeficitHyperactivityDisorder
n1491	AttentionDeficitSymptoms
n1492	AttentionImpairment
n1493	AttentionProblems
n1494	AttentionSpan
n1495	AttentionalProcess
n1496	AttenuatedPhenotype
n1497	AttributedMortalityAdolescentsAdults
n1498	AttributedMortalityEarlyChildhood
n1499	AtypicalAbsence
n1500	AtypicalAbsenceSeizure
n1501	AtypicalAbsenceSeizureDecreaseInAdulthood
n1502	AtypicalAbsenceSeizures
n1503	AtypicalPhonologicalProcess
n1504	AtypicalRettSyndrome
n1505	AtypicalWilliamsBeurenSyndrome
n1506	AudibleMouseSqueak
n1507	AudibleMouseSqueakConfirmation
n1508	AudibleMouseSqueakCount
n1509	AudibleMouseSqueakOnlyDetection
n1510	AudibleSound
n1511	AudibleVocalization
n1512	AudioAnalysisSoftware
n1513	AudioBasedDetection
n1514	AudioBasedDetectionForSubtleSeizureModel
n1515	AudioBasedSeizureDetection
n1516	AudioInterfaceDevice
n1517	AudiogenicSeizure
n1518	AudiogenicSeizureInducedRespiratoryArrest
n1519	AudiogenicSeizureModel
n1520	AuditoryCortex
n1521	AugmentationOfGABAergicNeurotransmission
n1522	AugmentedGliogenesis
n1523	AugmentsGABAergicNeurotransmission
n1524	Australia
n1525	AutapseCulture
n1526	AutapseNeuron
n1527	AutapseSynapse
n1528	AuthorizesDataCollection
n1529	Autism
n1530	AutismComponent
n1531	AutismLikeBehavior
n1532	AutismLikeBehaviors
n1533	AutismLikeCognitiveDeficit
n1534	AutismLikeSocialDeficit
n1535	AutismLikeSymptoms
n1536	AutismRelatedBehavior
n1537	AutismRelatedPhenotype
n1538	AutismRisk
n1539	AutismSpectrumBehaviour
n1540	AutismSpectrumDisorder
n1541	AutismSpectrumDisorderComorbidity
n1542	AutismSpectrumDisorderFeature
n1543	AutismSpectrumDisorderFeatures
n1544	AutismSpectrumDisorderInDravetSyndrome
n1545	AutismSpectrumDisorderRelatedSyndrome
n1546	AutismSpectrumDisorderSymptomOverlap
n1547	AutismSpectrumDisorderSymptoms
n1548	AutismSpectrumFeatures
n1549	AutismSusceptibilityGene
n1550	AutismSusceptibilityLocus
n1551	AutisticBehavior
n1552	AutisticBehaviors
n1553	AutisticFeature
n1554	AutisticFeatures
n1555	AutisticLikeBehavior
n1556	AutisticLikeSocialDeficit
n1557	AutisticTrait
n1558	AutisticTraitInDravetSyndrome
n1559	AutisticTraits
n1560	AutoimmuneEncephalitis
n1561	AutomatedEarlySuspicion
n1562	AutomatedPatchClampSystem
n1563	AutomatedSeizureDetection
n1564	AutomatedSeizureDetectionTechnologyDevelopment
n1565	AutomatedSleepScoring
n1566	AutomatedTracking
n1567	AutomatedTrackingDevice
n1568	AutomatedUltrasonicAnalysisTool
n1569	AutomatedVariantCalling
n1570	AutomaticModeResponse
n1571	AutomaticSleepStaging
n1572	AutonomicChangeDetector
n1573	AutonomicControl
n1574	AutonomicDomain
n1575	AutonomicDysfunction
n1576	AutonomicDysfunctionInDravetSyndrome
n1577	AutonomicDysregulation
n1578	AutonomicDysregulationInDSMouse
n1579	AutonomicFunction
n1580	AutonomicImbalance
n1581	AutonomicImpairment
n1582	AutonomicNervousSystemDysfunction
n1583	AutonomicNervousSystemFunction
n1584	AutonomicRegulation
n1585	AutonomicSecondHitHypothesis
n1586	AutonomicSeizure
n1587	AutosomalDominant
n1588	AutosomalDominantDisorder
n1589	AutosomalDominantGeneticDisorder
n1590	AutosomalDominantInheritance
n1591	AutosomalDominantNocturnalFrontalLobeEpilepsy
n1592	AutosomalDominantSCN1APhenotype
n1593	AutosomalRecessiveDravetSyndrome
n1594	AutosomalRecessiveModel
n1595	AutosomalRecessivePhenotype
n1596	AutosomalRecessiveSCN1APhenotype
n1597	AuxiliaryBetaSubunit
n1598	AuxologicalMonitoring
n1599	AvailableAnticonvulsantDrug
n1600	AvailableChannelFraction
n1601	AverageMonthlySeizureFrequency
n1602	AverageSpeed
n1603	AversiveStimulus
n1604	AvisoftAnalysis
n1605	AvoidFlashingLightsAndPatterns
n1606	AvoidGABAPotentiatingDrugInGABAGainOfFunction
n1607	AvoidHyperthermia
n1608	AvoidSodiumChannelBlocker
n1609	AvoidSodiumChannelBlockerInSCN1ALossOfFunction
n1610	AvoidSodiumChannelBlockerTherapies
n1611	AvoidSodiumChannelBlockers
n1612	AvoidableComplications
n1613	AvoidanceBehavior
n1614	AvoidanceBehaviour
n1615	AvoidanceOfBananaOdour
n1616	AvoidanceOfContraindicatedDrugs
n1617	AvoidanceOfFoxUrine
n1618	AvoidanceOfMaleUrineOdour
